timestamp,date,price
1651853700,2022-05-06T12:15:00,1.0002
1651854600,2022-05-06T12:30:00,1.0003
1651855500,2022-05-06T12:45:00,1.0003
1651856400,2022-05-06T13:00:00,1.0002
1651857300,2022-05-06T13:15:00,1.0003
1651858200,2022-05-06T13:30:00,1.0002
1651859100,2022-05-06T13:45:00,1.0003
1651860000,2022-05-06T14:00:00,1.0003
1651860900,2022-05-06T14:15:00,1.0002
1651861800,2022-05-06T14:30:00,1.0003
1651862700,2022-05-06T14:45:00,1.0003
1651863600,2022-05-06T15:00:00,1.0003
1651864500,2022-05-06T15:15:00,1.0003
1651865400,2022-05-06T15:30:00,1.0002
1651866300,2022-05-06T15:45:00,1.0003
1651867200,2022-05-06T16:00:00,1.0003
1651868100,2022-05-06T16:15:00,1.0003
1651869000,2022-05-06T16:30:00,1.0003
1651869900,2022-05-06T16:45:00,1.0003
1651870800,2022-05-06T17:00:00,1.0003
1651871700,2022-05-06T17:15:00,1.0002
1651872600,2022-05-06T17:30:00,1.0002
1651873500,2022-05-06T17:45:00,1.0002
1651874400,2022-05-06T18:00:00,1.0003
1651875300,2022-05-06T18:15:00,1.0003
1651876200,2022-05-06T18:30:00,1.0003
1651877100,2022-05-06T18:45:00,1.0002
1651878000,2022-05-06T19:00:00,1.0003
1651878900,2022-05-06T19:15:00,1.0003
1651879800,2022-05-06T19:30:00,1.0003
1651880700,2022-05-06T19:45:00,1.0002
1651881600,2022-05-06T20:00:00,1.0002
1651882500,2022-05-06T20:15:00,1.0002
1651883400,2022-05-06T20:30:00,1.0002
1651884300,2022-05-06T20:45:00,1.0002
1651885200,2022-05-06T21:00:00,1.0002
1651886100,2022-05-06T21:15:00,1.0003
1651887000,2022-05-06T21:30:00,1.0002
1651887900,2022-05-06T21:45:00,1.0002
1651888800,2022-05-06T22:00:00,1.0003
1651889700,2022-05-06T22:15:00,1.0004
1651890600,2022-05-06T22:30:00,1.0004
1651891500,2022-05-06T22:45:00,1.0003
1651892400,2022-05-06T23:00:00,1.0003
1651893300,2022-05-06T23:15:00,1.0003
1651894200,2022-05-06T23:30:00,1.0004
1651895100,2022-05-06T23:45:00,1.0004
1651896001,2022-05-07T00:00:01,1.0003
1651896900,2022-05-07T00:15:00,1.0002
1651897800,2022-05-07T00:30:00,1.0003
1651898700,2022-05-07T00:45:00,1.0003
1651899600,2022-05-07T01:00:00,1.0002
1651900500,2022-05-07T01:15:00,1.0002
1651901400,2022-05-07T01:30:00,1.0002
1651902300,2022-05-07T01:45:00,1.0003
1651903200,2022-05-07T02:00:00,1.0002
1651904100,2022-05-07T02:15:00,1.0002
1651905000,2022-05-07T02:30:00,1.0002
1651905900,2022-05-07T02:45:00,1.0002
1651906800,2022-05-07T03:00:00,1.0002
1651907700,2022-05-07T03:15:00,1.0003
1651908600,2022-05-07T03:30:00,1.0002
1651909500,2022-05-07T03:45:00,1.0003
1651910400,2022-05-07T04:00:00,1.0002
1651911300,2022-05-07T04:15:00,1.0002
1651912200,2022-05-07T04:30:00,1.0003
1651913100,2022-05-07T04:45:00,1.0002
1651914000,2022-05-07T05:00:00,1.0002
1651914900,2022-05-07T05:15:00,1.0003
1651915801,2022-05-07T05:30:01,1.0003
1651916700,2022-05-07T05:45:00,1.0002
1651917600,2022-05-07T06:00:00,1.0003
1651918500,2022-05-07T06:15:00,1.0003
1651919400,2022-05-07T06:30:00,1.0002
1651920300,2022-05-07T06:45:00,1.0002
1651921200,2022-05-07T07:00:00,1.0003
1651922100,2022-05-07T07:15:00,1.0003
1651923000,2022-05-07T07:30:00,1.0003
1651923900,2022-05-07T07:45:00,1.0003
1651924800,2022-05-07T08:00:00,1.0002
1651925700,2022-05-07T08:15:00,1.0002
1651926600,2022-05-07T08:30:00,1.0003
1651927500,2022-05-07T08:45:00,1.0002
1651928400,2022-05-07T09:00:00,1.0003
1651929300,2022-05-07T09:15:00,1.0002
1651930200,2022-05-07T09:30:00,1.0003
1651931100,2022-05-07T09:45:00,1.0003
1651932000,2022-05-07T10:00:00,1.0003
1651932900,2022-05-07T10:15:00,1.0003
1651933800,2022-05-07T10:30:00,1.0003
1651934700,2022-05-07T10:45:00,1.0004
1651935600,2022-05-07T11:00:00,1.0004
1651936500,2022-05-07T11:15:00,1.0003
1651937400,2022-05-07T11:30:00,1.0003
1651938300,2022-05-07T11:45:00,1.0003
1651939200,2022-05-07T12:00:00,1.0004
1651940100,2022-05-07T12:15:00,1.0004
1651941000,2022-05-07T12:30:00,1.0003
1651941900,2022-05-07T12:45:00,1.0003
1651942800,2022-05-07T13:00:00,1.0004
1651943700,2022-05-07T13:15:00,1.0003
1651944600,2022-05-07T13:30:00,1.0003
1651945500,2022-05-07T13:45:00,1.0004
1651946400,2022-05-07T14:00:00,1.0003
1651947300,2022-05-07T14:15:00,1.0003
1651948200,2022-05-07T14:30:00,1.0004
1651949100,2022-05-07T14:45:00,1.0003
1651950000,2022-05-07T15:00:00,1.0003
1651950900,2022-05-07T15:15:00,1.0003
1651951800,2022-05-07T15:30:00,1.0003
1651952700,2022-05-07T15:45:00,1.0004
1651953600,2022-05-07T16:00:00,1.0003
1651954500,2022-05-07T16:15:00,1.0004
1651955400,2022-05-07T16:30:00,1.0004
1651956300,2022-05-07T16:45:00,1.0003
1651957200,2022-05-07T17:00:00,1.0003
1651958100,2022-05-07T17:15:00,1.0004
1651959000,2022-05-07T17:30:00,1.0003
1651959900,2022-05-07T17:45:00,1.0003
1651960800,2022-05-07T18:00:00,1.0003
1651961700,2022-05-07T18:15:00,1.0004
1651962600,2022-05-07T18:30:00,1.0004
1651963500,2022-05-07T18:45:00,1.0003
1651964400,2022-05-07T19:00:00,1.0004
1651965300,2022-05-07T19:15:00,1.0003
1651966200,2022-05-07T19:30:00,1.0004
1651967100,2022-05-07T19:45:00,1.0003
1651968000,2022-05-07T20:00:00,1.0003
1651968900,2022-05-07T20:15:00,1.0003
1651969800,2022-05-07T20:30:00,1.0003
1651970700,2022-05-07T20:45:00,1.0003
1651971600,2022-05-07T21:00:00,1.0004
1651972500,2022-05-07T21:15:00,1.0004
1651973400,2022-05-07T21:30:00,1.0003
1651974300,2022-05-07T21:45:00,1.0003
1651975200,2022-05-07T22:00:00,1.0004
1651976100,2022-05-07T22:15:00,1.0003
1651977000,2022-05-07T22:30:00,1.0003
1651977900,2022-05-07T22:45:00,1.0004
1651978800,2022-05-07T23:00:00,1.0004
1651979700,2022-05-07T23:15:00,1.0003
1651980600,2022-05-07T23:30:00,1.0003
1651981500,2022-05-07T23:45:00,1.0002
1651982400,2022-05-08T00:00:00,1.0003
1651983300,2022-05-08T00:15:00,1.0002
1651984200,2022-05-08T00:30:00,1.0002
1651985100,2022-05-08T00:45:00,1.0003
1651986000,2022-05-08T01:00:00,1.0003
1651986900,2022-05-08T01:15:00,1.0003
1651987800,2022-05-08T01:30:00,1.0002
1651988700,2022-05-08T01:45:00,1.0003
1651989600,2022-05-08T02:00:00,1.0002
1651990500,2022-05-08T02:15:00,1.0003
1651991400,2022-05-08T02:30:00,1.0002
1651992300,2022-05-08T02:45:00,1.0002
1651993200,2022-05-08T03:00:00,1.0001
1651994100,2022-05-08T03:15:00,1.0002
1651995000,2022-05-08T03:30:00,1.0001
1651995900,2022-05-08T03:45:00,1.0002
1651996800,2022-05-08T04:00:00,1.0001
1651997700,2022-05-08T04:15:00,1.0002
1651998600,2022-05-08T04:30:00,1.0002
1651999500,2022-05-08T04:45:00,1.0001
1652000400,2022-05-08T05:00:00,1.0002
1652001300,2022-05-08T05:15:00,1.0002
1652002200,2022-05-08T05:30:00,1.0002
1652003100,2022-05-08T05:45:00,1.0001
1652004000,2022-05-08T06:00:00,1.0001
